site,year,pas_at,tave_sp,latitude,longitude,type,ecoregion,pas_anomaly,tave_anomaly,tsp_resid
MUSHROOM-1,2016,46.20919127,7.788116394,53.06593702,-118.0644,Montane,Forest,-57.79357423,2.766108291,2.29867732696718
MUSHROOM-1,2017,115.1750818,5.58953575,53.06593702,-118.0644,Montane,Forest,11.1723163,0.567527646999999,0.109308551648732
MUSHROOM-1,2018,56.74162923,6.085372947,53.06593702,-118.0644,Montane,Forest,-47.26113627,1.063364844,0.597340712165508
MUSHROOM-1,2019,154.0078212,5.892288155,53.06593702,-118.0644,Montane,Forest,50.0050557,0.870280052,0.417247898963967
MUSHROOM-1,2020,105.4884408,4.02273791,53.06593702,-118.0644,Montane,Forest,1.48567530000001,-0.999270193,-1.45878314628845
MUSHROOM-1,2021,118.4646634,5.555770341,53.06593702,-118.0644,Montane,Forest,14.4618979,0.533762238,0.0759825365793202
MUSHROOM-1,2022,117.4376857,4.220627933,53.06593702,-118.0644,Montane,Forest,13.4349202,-0.80138017,-1.25929704624201
MUSHROOM-1,2023,40.18486234,6.032481366,53.06593702,-118.0644,Montane,Forest,-63.81790316,1.010473263,0.542237621081179
MUSHROOM-1,2024,101.003181,5.169823455,53.06593702,-118.0644,Montane,Forest,-2.9995845,0.147815352,-0.312296703597765
MUSHROOM-2,2006,56.50091291,3.623517215,53.06382302,-118.0674,Montane,Forest,19.24509978,1.052220129,0.595079326421304
MUSHROOM-2,2007,26.80743464,3.497987811,53.06382302,-118.0674,Montane,Forest,-10.44837849,0.926690725,0.46558372376252
MUSHROOM-2,2008,12.23000131,2.047837798,53.06382302,-118.0674,Montane,Forest,-25.02581182,-0.523459288,-0.986513417020766
MUSHROOM-2,2009,57.74823589,1.496796415,53.06382302,-118.0674,Montane,Forest,20.49242276,-1.074500671,-1.5314748669358
MUSHROOM-2,2010,39.57437174,3.669256043,53.06382302,-118.0674,Montane,Forest,2.31855861,1.097958957,0.638557253078731
MUSHROOM-2,2011,49.61992863,1.594405101,53.06382302,-118.0674,Montane,Forest,12.3641155,-0.976891985,-1.4349518900959
MUSHROOM-2,2012,57.1077445,3.249935356,53.06382302,-118.0674,Montane,Forest,19.85193137,0.67863827,0.221578522749901
MUSHROOM-2,2013,21.15505059,2.717794566,53.06382302,-118.0674,Montane,Forest,-16.10076254,0.14649748,-0.315364517935212
MUSHROOM-2,2014,59.38016258,1.911860877,53.06382302,-118.0674,Montane,Forest,22.12434945,-0.659436209,-1.11619242624734
MUSHROOM-2,2015,50.30830348,4.936674645,53.06382302,-118.0674,Montane,Forest,13.05249035,2.365377559,1.90740960107789
MUSHROOM-2,2016,32.06705396,5.827238216,53.06382302,-118.0674,Montane,Forest,-5.18875917,3.25594113,2.79553666333604
MUSHROOM-2,2017,50.01021913,3.187837735,53.06382302,-118.0674,Montane,Forest,12.754406,0.616540649,0.158532875542017
MUSHROOM-2,2018,42.67329953,3.616068437,53.06382302,-118.0674,Montane,Forest,5.4174864,1.044771351,0.585783575118168
MUSHROOM-2,2019,76.72947019,3.433684154,53.06382302,-118.0674,Montane,Forest,39.47365706,0.862387068,0.407948221589036
MUSHROOM-2,2020,55.16111424,1.684705358,53.06382302,-118.0674,Montane,Forest,17.90530111,-0.886591728,-1.34391148932646
MUSHROOM-2,2021,42.85581299,3.386825439,53.06382302,-118.0674,Montane,Forest,5.59999986,0.815528353,0.356564955691593
MUSHROOM-2,2022,38.28541728,2.002920979,53.06382302,-118.0674,Montane,Forest,1.02960415,-0.568376107,-1.0279499783381
MUSHROOM-2,2023,13.07643496,3.703814923,53.06382302,-118.0674,Montane,Forest,-24.17937817,1.132517837,0.669576767283935
MUSHROOM-2,2024,42.32354737,2.820278671,53.06382302,-118.0674,Montane,Forest,5.06773424,0.248981585,-0.210052907758019
MUSHROOM-3,2006,56.07708177,3.623227632,53.06123796,-118.0693,Montane,Forest,19.07252042,1.049588481,0.592424626759253
MUSHROOM-3,2007,26.67636168,3.498538146,53.06123796,-118.0693,Montane,Forest,-10.32819967,0.924898995,0.463808046212502
MUSHROOM-3,2008,12.18124585,2.048917958,53.06123796,-118.0693,Montane,Forest,-24.8233155,-0.524721193,-0.987748274309296
MUSHROOM-3,2009,57.21706738,1.498266654,53.06123796,-118.0693,Montane,Forest,20.21250603,-1.075372497,-1.53238408179773
MUSHROOM-3,2010,39.25702162,3.665944607,53.06123796,-118.0693,Montane,Forest,2.25246027,1.092305456,0.632894923232711
MUSHROOM-3,2011,49.30168545,1.598507536,53.06123796,-118.0693,Montane,Forest,12.2971241,-0.975131615,-1.43320046822917
MUSHROOM-3,2012,56.53715058,3.249999759,53.06123796,-118.0693,Montane,Forest,19.53258923,0.676360608,0.219258205781835
MUSHROOM-3,2013,20.92891179,2.722300935,53.06123796,-118.0693,Montane,Forest,-16.07564956,0.148661784,-0.313196859559996
MUSHROOM-3,2014,58.92626123,1.916407902,53.06123796,-118.0693,Montane,Forest,21.92169988,-0.657231249,-1.11401453442863
MUSHROOM-3,2015,50.04228318,4.934744297,53.06123796,-118.0693,Montane,Forest,13.03772183,2.361105146,1.9031352154264
MUSHROOM-3,2016,31.74850902,5.824867104,53.06123796,-118.0693,Montane,Forest,-5.25605233,3.251227953,2.79081449789627
MUSHROOM-3,2017,49.6296485,3.190106291,53.06123796,-118.0693,Montane,Forest,12.62508715,0.61646714,0.158442093245681
MUSHROOM-3,2018,42.29104893,3.618641243,53.06123796,-118.0693,Montane,Forest,5.28648758,1.045002092,0.585996818425932
MUSHROOM-3,2019,76.04333926,3.436179506,53.06123796,-118.0693,Montane,Forest,39.03877791,0.862540355,0.408043421183924
MUSHROOM-3,2020,54.62837898,1.686412705,53.06123796,-118.0693,Montane,Forest,17.62381763,-0.887226446,-1.34458380546134
MUSHROOM-3,2021,42.64766988,3.386026585,53.06123796,-118.0693,Montane,Forest,5.64310853,0.812387434,0.353429794775829
MUSHROOM-3,2022,37.98273182,2.00345612,53.06123796,-118.0693,Montane,Forest,0.978170469999995,-0.570183031,-1.02976377240535
MUSHROOM-3,2023,13.02010482,3.705556787,53.06123796,-118.0693,Montane,Forest,-23.98445653,1.131917636,0.669002602234998
MUSHROOM-3,2024,42.02952978,2.821268526,53.06123796,-118.0693,Montane,Forest,5.02496842999999,0.247629375,-0.211410830045974
MUSHROOM-4,2006,55.92295113,3.622119175,53.05912899,-118.0724,Montane,Forest,18.99736473,1.047246325,0.590072432110558
MUSHROOM-4,2007,26.67134776,3.498222298,53.05912899,-118.0724,Montane,Forest,-10.25423864,0.923349448,0.46226837828882
MUSHROOM-4,2008,12.18466779,2.048852885,53.05912899,-118.0724,Montane,Forest,-24.74091861,-0.526019965,-0.989036040443576
MUSHROOM-4,2009,56.95308815,1.49852764,53.05912899,-118.0724,Montane,Forest,20.02750175,-1.07634521,-1.5333815060734
MUSHROOM-4,2010,39.10054017,3.661781717,53.05912899,-118.0724,Montane,Forest,2.17495377,1.086908867,0.627487981583097
MUSHROOM-4,2011,49.20889216,1.601406446,53.05912899,-118.0724,Montane,Forest,12.28330576,-0.973466404,-1.43153710296381
MUSHROOM-4,2012,56.2437156,3.248940738,53.05912899,-118.0724,Montane,Forest,19.3181292,0.674067888,0.216936840061195
MUSHROOM-4,2013,20.81054628,2.725522081,53.05912899,-118.0724,Montane,Forest,-16.11504012,0.150649231,-0.311214674011175
MUSHROOM-4,2014,58.74360357,1.919874821,53.05912899,-118.0724,Montane,Forest,21.81801717,-0.654998029,-1.11179516347055
MUSHROOM-4,2015,49.99057844,4.931914721,53.05912899,-118.0724,Montane,Forest,13.06499204,2.357041871,1.89907558294578
MUSHROOM-4,2016,31.59416353,5.821705265,53.05912899,-118.0724,Montane,Forest,-5.33142287,3.246832415,2.78640889254977
MUSHROOM-4,2017,49.47982379,3.191327908,53.05912899,-118.0724,Montane,Forest,12.55423739,0.616455058,0.158420547745967
MUSHROOM-4,2018,42.06943825,3.620223899,53.05912899,-118.0724,Montane,Forest,5.14385185,1.045351049,0.586326723375651
MUSHROOM-4,2019,75.69839623,3.437703924,53.05912899,-118.0724,Montane,Forest,38.77280983,0.862831074,0.408298614462329
MUSHROOM-4,2020,54.36409603,1.686830953,53.05912899,-118.0724,Montane,Forest,17.43850963,-0.888041897,-1.3454240083053
MUSHROOM-4,2021,42.63739414,3.384432404,53.05912899,-118.0724,Montane,Forest,5.71180774,0.809559554,0.350611091023626
MUSHROOM-4,2022,37.84961604,2.002847228,53.05912899,-118.0724,Montane,Forest,0.924029640000001,-0.572025622,-1.03161359507035
MUSHROOM-4,2023,13.02534432,3.70623218,53.05912899,-118.0724,Montane,Forest,-23.90024208,1.13135933,0.668455544874703
MUSHROOM-4,2024,41.92009922,2.821403918,53.05912899,-118.0724,Montane,Forest,4.99451282,0.246531068,-0.212513205043614
MUSHROOM-5,2006,55.61637291,3.623044162,53.05649699,-118.0757,Montane,Forest,18.8537407,1.044555575,0.58736249805169
MUSHROOM-5,2007,26.59932715,3.500004466,53.05649699,-118.0757,Montane,Forest,-10.16330506,0.921515879,0.460446955411944
MUSHROOM-5,2008,12.15582112,2.051187388,53.05649699,-118.0757,Montane,Forest,-24.60681109,-0.527301199,-0.990299361518013
MUSHROOM-5,2009,56.46464712,1.501280539,53.05649699,-118.0757,Montane,Forest,19.70201491,-1.077208048,-1.53428781979748
MUSHROOM-5,2010,38.88694972,3.659672092,53.05649699,-118.0757,Montane,Forest,2.12431751,1.081183505,0.62175585602833
MUSHROOM-5,2011,49.02604615,1.606780327,53.05649699,-118.0757,Montane,Forest,12.26341394,-0.97170826,-1.42978161594152
MUSHROOM-5,2012,55.69496172,3.250228313,53.05649699,-118.0757,Montane,Forest,18.93232951,0.671739726,0.214557146266937
MUSHROOM-5,2013,20.63679241,2.731339664,53.05649699,-118.0757,Montane,Forest,-16.1258398,0.152851077,-0.309014270539259
MUSHROOM-5,2014,58.47716388,1.925708352,53.05649699,-118.0757,Montane,Forest,21.71453167,-0.652780235,-1.10959119217086
MUSHROOM-5,2015,49.8743684,4.931210785,53.05649699,-118.0757,Montane,Forest,13.11173619,2.352722198,1.89476215362608
MUSHROOM-5,2016,31.29281813,5.820537216,53.05649699,-118.0757,Montane,Forest,-5.46981408,3.242048629,2.78160662144585
MUSHROOM-5,2017,49.18094134,3.194840181,53.05649699,-118.0757,Montane,Forest,12.41830913,0.616351594,0.158298927621663
MUSHROOM-5,2018,41.73307919,3.6240493,53.05649699,-118.0757,Montane,Forest,4.97044698,1.045560713,0.586513225449097
MUSHROOM-5,2019,75.11909393,3.441450372,53.05649699,-118.0757,Montane,Forest,38.35646172,0.862961785,0.408373713273671
MUSHROOM-5,2020,53.8941927,1.689807273,53.05649699,-118.0757,Montane,Forest,17.13156049,-0.888681314,-1.34610442492335
MUSHROOM-5,2021,42.52937488,3.384868429,53.05649699,-118.0757,Montane,Forest,5.76674267,0.806379842,0.347438716757647
MUSHROOM-5,2022,37.66362627,2.004627938,53.05649699,-118.0757,Montane,Forest,0.900994060000002,-0.573860649,-1.03345169896439
MUSHROOM-5,2023,13.00281286,3.709209052,53.05649699,-118.0757,Montane,Forest,-23.75981935,1.130720465,0.667835436331536
MUSHROOM-5,2024,41.70310964,2.823640593,53.05649699,-118.0757,Montane,Forest,4.94047743,0.245152006,-0.213899484624842
MUSHROOM-6,2006,55.73448383,3.622907329,53.05637101,-118.0823,Montane,Forest,18.85052891,1.041474388,0.58428088204849
MUSHROOM-6,2007,26.74372963,3.500863973,53.05637101,-118.0823,Montane,Forest,-10.14022529,0.919431032,0.458365191208509
MUSHROOM-6,2008,12.21744718,2.052608377,53.05637101,-118.0823,Montane,Forest,-24.66650774,-0.528824564,-0.991830700281512
MUSHROOM-6,2009,56.57562444,1.503183052,53.05637101,-118.0823,Montane,Forest,19.69166952,-1.078249889,-1.53533104264543
MUSHROOM-6,2010,38.90637613,3.655961582,53.05637101,-118.0823,Montane,Forest,2.02242121,1.074528641,0.615087381599645
MUSHROOM-6,2011,49.23204213,1.611751222,53.05637101,-118.0823,Montane,Forest,12.34808721,-0.969681719,-1.4277437650166
MUSHROOM-6,2012,55.67730655,3.25041524,53.05637101,-118.0823,Montane,Forest,18.79335163,0.668982299,0.211781155800702
MUSHROOM-6,2013,20.6227013,2.736821015,53.05637101,-118.0823,Montane,Forest,-16.26125362,0.155388074,-0.306495360949106
MUSHROOM-6,2014,58.63125029,1.931267652,53.05637101,-118.0823,Montane,Forest,21.74729537,-0.650165289,-1.10697186987847
MUSHROOM-6,2015,50.11350565,4.929142731,53.05637101,-118.0823,Montane,Forest,13.22955073,2.34770979,1.88976548227593
MUSHROOM-6,2016,31.27995162,5.817951759,53.05637101,-118.0823,Montane,Forest,-5.6040033,3.236518818,2.7760588866075
MUSHROOM-6,2017,49.27992323,3.19767043,53.05637101,-118.0823,Montane,Forest,12.39596831,0.616237489,0.158181838527664
MUSHROOM-6,2018,41.69081573,3.627270311,53.05637101,-118.0823,Montane,Forest,4.80686081,1.04583737,0.586768032019782
MUSHROOM-6,2019,75.2091713,3.444584789,53.05637101,-118.0823,Montane,Forest,38.32521638,0.863151848,0.408559602790711
MUSHROOM-6,2020,53.92553427,1.691937611,53.05637101,-118.0823,Montane,Forest,17.04157935,-0.88949533,-1.34693045982775
MUSHROOM-6,2021,42.80570577,3.384176233,53.05637101,-118.0823,Montane,Forest,5.92175085,0.802743292,0.34382287141306
MUSHROOM-6,2022,37.7434016,2.005396199,53.05637101,-118.0823,Montane,Forest,0.859446679999998,-0.576036742,-1.03563334150498
MUSHROOM-6,2023,13.09163045,3.711400996,53.05637101,-118.0823,Montane,Forest,-23.79232447,1.129968055,0.667078684578031
MUSHROOM-6,2024,41.84281013,2.825043854,53.05637101,-118.0823,Montane,Forest,4.95885521,0.243610913,-0.215438122879537
MUSHROOM-7,2006,55.18272694,3.630526849,53.05832701,-118.0789,Montane,Forest,18.60581518,1.038090926,0.580864733299606
MUSHROOM-7,2007,26.53810546,3.509403919,53.05832701,-118.0789,Montane,Forest,-10.0388063,0.916967996,0.455915701882241
MUSHROOM-7,2008,12.11204576,2.062620692,53.05832701,-118.0789,Montane,Forest,-24.464866,-0.529815231,-0.992794433717465
MUSHROOM-7,2009,55.68341588,1.513842359,53.05832701,-118.0789,Montane,Forest,19.10650412,-1.078593564,-1.53575287899128
MUSHROOM-7,2010,38.63641962,3.661145477,53.05832701,-118.0789,Montane,Forest,2.05950786,1.068709554,0.609273248314402
MUSHROOM-7,2011,48.93599797,1.624525088,53.05832701,-118.0789,Montane,Forest,12.35908621,-0.967910835,-1.42597141186507
MUSHROOM-7,2012,54.64287994,3.259396147,53.05832701,-118.0789,Montane,Forest,18.06596818,0.666960224,0.209661923194658
MUSHROOM-7,2013,20.36040956,2.750356596,53.05832701,-118.0789,Montane,Forest,-16.2165022,0.157920673,-0.303956784440497
MUSHROOM-7,2014,58.29540666,1.944045843,53.05832701,-118.0789,Montane,Forest,21.7184949,-0.64839008,-1.10520050779679
MUSHROOM-7,2015,49.9166719,4.935723707,53.05832701,-118.0789,Montane,Forest,13.33976014,2.343287784,1.88535819709813
MUSHROOM-7,2016,30.6682641,5.823711184,53.05832701,-118.0789,Montane,Forest,-5.90864766,3.231275261,2.77077463784209
MUSHROOM-7,2017,48.70905043,3.20829082,53.05832701,-118.0789,Montane,Forest,12.13213867,0.615854897,0.157764006440437
MUSHROOM-7,2018,41.15693864,3.637982439,53.05832701,-118.0789,Montane,Forest,4.58002688,1.045546516,0.586446879500331
MUSHROOM-7,2019,74.23225401,3.455161847,53.05832701,-118.0789,Montane,Forest,37.65534225,0.862725924,0.408044202783494
MUSHROOM-7,2020,53.0772071,1.703013118,53.05832701,-118.0789,Montane,Forest,16.50029534,-0.889422805,-1.3469302348761
MUSHROOM-7,2021,42.50499639,3.391371047,53.05832701,-118.0789,Montane,Forest,5.92808463,0.798935124,0.34001554942475
MUSHROOM-7,2022,37.53051764,2.01492077,53.05832701,-118.0789,Montane,Forest,0.953605879999998,-0.577515153,-1.03709917553136
MUSHROOM-7,2023,13.00831293,3.721619586,53.05832701,-118.0789,Montane,Forest,-23.56859883,1.129183663,0.66632417591892
MUSHROOM-7,2024,41.45237938,2.833963749,53.05832701,-118.0789,Montane,Forest,4.87546762,0.241527826,-0.217532348074416
MUSHROOM-8,2006,55.09429014,3.629422638,53.06098198,-118.0775,Montane,Forest,18.60681132,1.040862943,0.583636883355393
MUSHROOM-8,2007,26.43012616,3.50742834,53.06098198,-118.0775,Montane,Forest,-10.05735266,0.918868645,0.457813873619474
MUSHROOM-8,2008,12.07307108,2.060015367,53.06098198,-118.0775,Montane,Forest,-24.41440774,-0.528544328,-0.991516790938402
MUSHROOM-8,2009,55.62187093,1.510777254,53.06098198,-118.0775,Montane,Forest,19.13439211,-1.077782441,-1.53493803095417
MUSHROOM-8,2010,38.62374342,3.66302065,53.06098198,-118.0775,Montane,Forest,2.1362646,1.074460955,0.615034901817544
MUSHROOM-8,2011,48.75937031,1.618910526,53.06098198,-118.0775,Montane,Forest,12.27189149,-0.969649169,-1.42772139258353
MUSHROOM-8,2012,54.70554563,3.257860325,53.06098198,-118.0775,Montane,Forest,18.21806681,0.66930063,0.212022645217484
MUSHROOM-8,2013,20.38004823,2.744238915,53.06098198,-118.0775,Montane,Forest,-16.10743059,0.15567922,-0.306183668595805
MUSHROOM-8,2014,58.15570403,1.93798862,53.06098198,-118.0775,Montane,Forest,21.66822521,-0.650571075,-1.1073882173883
MUSHROOM-8,2015,49.71814941,4.936181128,53.06098198,-118.0775,Montane,Forest,13.23067059,2.347621433,1.88967727485717
MUSHROOM-8,2016,30.71945331,5.824676318,53.06098198,-118.0775,Montane,Forest,-5.76802551,3.236116623,2.77563478293573
MUSHROOM-8,2017,48.65313638,3.204567703,53.06098198,-118.0775,Montane,Forest,12.16565756,0.616008008,0.157921594604592
MUSHROOM-8,2018,41.22112212,3.633953666,53.06098198,-118.0775,Montane,Forest,4.7336433,1.045393971,0.586314853256451
MUSHROOM-8,2019,74.19142615,3.451216419,53.06098198,-118.0775,Montane,Forest,37.70394733,0.862656724,0.40798149503076
MUSHROOM-8,2020,53.08694174,1.699729776,53.06098198,-118.0775,Montane,Forest,16.59946292,-0.888829919,-1.34632410292629
MUSHROOM-8,2021,42.29236213,3.390724279,53.06098198,-118.0775,Montane,Forest,5.80488331,0.802164584,0.343228553255295
MUSHROOM-8,2022,37.45158774,2.012869008,53.06098198,-118.0775,Montane,Forest,0.964108920000001,-0.575690687,-1.03527330662589
MUSHROOM-8,2023,12.94155753,3.718427478,53.06098198,-118.0775,Montane,Forest,-23.54592129,1.129867783,0.667011324989072
MUSHROOM-8,2024,41.34642816,2.831526554,53.06098198,-118.0775,Montane,Forest,4.85894934,0.242966859,-0.216095521443753
MUSHROOM-9,2006,55.62210135,3.630406148,53.06283102,-118.0739,Montane,Forest,18.80993854,1.043007585,0.585808657337043
MUSHROOM-9,2007,26.61626349,3.50766588,53.06283102,-118.0739,Montane,Forest,-10.19589932,0.920267317,0.459194039751887
MUSHROOM-9,2008,12.15024596,2.060119445,53.06283102,-118.0739,Montane,Forest,-24.66191685,-0.527279118,-0.990284641070031
MUSHROOM-9,2009,56.37593914,1.510573524,53.06283102,-118.0739,Montane,Forest,19.56377633,-1.076825039,-1.5339232755144
MUSHROOM-9,2010,39.00988238,3.666922644,53.06283102,-118.0739,Montane,Forest,2.19771957,1.079524081,0.620106236442258
MUSHROOM-9,2011,49.18550343,1.616218539,53.06283102,-118.0739,Montane,Forest,12.37334062,-0.971180024,-1.42923869688395
MUSHROOM-9,2012,55.46287476,3.258926319,53.06283102,-118.0739,Montane,Forest,18.65071195,0.671527756,0.214307560222814
MUSHROOM-9,2013,20.63524455,2.741239346,53.06283102,-118.0739,Montane,Forest,-16.17691826,0.153840783,-0.308031387159287
MUSHROOM-9,2014,58.70307697,1.934688171,53.06283102,-118.0739,Montane,Forest,21.89091416,-0.652710392,-1.10949778951951
MUSHROOM-9,2015,50.07941681,4.938818281,53.06283102,-118.0739,Montane,Forest,13.267254,2.351419718,1.89348044635347
MUSHROOM-9,2016,31.11876832,5.827602079,53.06283102,-118.0739,Montane,Forest,-5.69339449,3.240203516,2.77973164450353
MUSHROOM-9,2017,49.15587557,3.203420003,53.06283102,-118.0739,Montane,Forest,12.34371276,0.61602144,0.157958809682109
MUSHROOM-9,2018,41.73231886,3.632429706,53.06283102,-118.0739,Montane,Forest,4.92015605,1.045031143,0.585976938020532
MUSHROOM-9,2019,75.11526799,3.449740376,53.06283102,-118.0739,Montane,Forest,38.30310518,0.862341813,0.40774661436737
MUSHROOM-9,2020,53.77691828,1.699426946,53.06283102,-118.0739,Montane,Forest,16.96475547,-0.887971617,-1.34541700829887
MUSHROOM-9,2021,42.61256451,3.392136672,53.06283102,-118.0739,Montane,Forest,5.8004017,0.804738109,0.345801479640494
MUSHROOM-9,2022,37.82411485,2.013495999,53.06283102,-118.0739,Montane,Forest,1.01195204,-0.573902564,-1.03347879315467
MUSHROOM-9,2023,13.02427656,3.717814284,53.06283102,-118.0739,Montane,Forest,-23.78788625,1.130415721,0.66752694339717
MUSHROOM-9,2024,41.77045756,2.831316779,53.06283102,-118.0739,Montane,Forest,4.95829475,0.243918216,-0.215130894740948
OPAL-1,2006,111.7484891,-2.294876557,52.74501557,-117.614,Alpine,Alpine,14.03225921,1.045809471,0.587972382149645
OPAL-1,2007,71.80015977,-2.418487727,52.74501557,-117.614,Alpine,Alpine,-25.91607012,0.922198301,0.459025258955864
OPAL-1,2008,52.32715753,-3.866716354,52.74501557,-117.614,Alpine,Alpine,-45.38907236,-0.526030326,-0.991804403687871
OPAL-1,2009,107.9479795,-4.416714021,52.74501557,-117.614,Alpine,Alpine,10.23174961,-1.076027993,-1.53437272113536
OPAL-1,2010,90.46849673,-2.255388905,52.74501557,-117.614,Alpine,Alpine,-7.24773316,1.085297123,0.624617636353423
OPAL-1,2011,90.23443916,-4.313637407,52.74501557,-117.614,Alpine,Alpine,-7.48179073,-0.972951379,-1.43366212903754
OPAL-1,2012,133.1345291,-2.666858923,52.74501557,-117.614,Alpine,Alpine,35.41829921,0.673827105,0.218846578873399
OPAL-1,2013,48.05820339,-3.189105791,52.74501557,-117.614,Alpine,Alpine,-49.6580265,0.151580237,-0.31476405075321
OPAL-1,2014,95.92357349,-3.995567059,52.74501557,-117.614,Alpine,Alpine,-1.7926564,-0.654881031,-1.11483187555445
OPAL-1,2015,113.1351663,-0.984906074,52.74501557,-117.614,Alpine,Alpine,15.41893641,2.355779954,1.89812808552702
OPAL-1,2016,109.1688969,-0.095606569,52.74501557,-117.614,Alpine,Alpine,11.45266701,3.245079459,2.78689781047796
OPAL-1,2017,136.6126626,-2.724522889,52.74501557,-117.614,Alpine,Alpine,38.89643271,0.616163139,0.161647191940133
OPAL-1,2018,113.6677332,-2.295797492,52.74501557,-117.614,Alpine,Alpine,15.95150331,1.044888536,0.587307803219017
